SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
272,27239,Stamford,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95253135,0.975586584,0.971875,0.966850829,0.946477129,0.966666667,0.928571429,0.924369748,0.957142857,0.930220719,0.933563463,0.922471614,0.944184839,0.973312402,0.960591027,0.946784184,0.943873,0.946745562,0.929302782,0.946666667,0.927821892,0.948868321,0.943555857,0.941602728,0.95505618,0.971469837,0.975002438,0.976088386,0.966935072,0.968983573,0.943445494,0.975856098,0.938076416,0.948578402,0.904237599,0.957711977,0.971632915,0.972972973,0.977653631,0.965217391,0.959462053,0.962343096,0.954713904,0.950570342,0.942010636,0.940892642,0.933333333,0.955598456,0.959322034,0.963325781,0.968655724,0.952661064,0.956521739,0.950276872,0.95,0.949808409
273,13234,Pearland,City,TX,0.941741516,0.941336598,0.952630233,0.947292304,0.953297056,0.951852493,0.939363731,0.930299744,0.924775861,0.907105699,0.913612266,0.926561428,0.92565244,0.913652299,0.917006359,0.923076923,0.929329412,0.924354504,0.929471033,0.928754422,0.924950718,0.904605263,0.904810316,0.925527192,0.929964119,0.928408145,0.946808511,0.942857143,0.95171423,0.958605664,0.950505051,0.942190106,0.935608742,0.954617414,0.958974359,0.950762094,0.958391265,0.945660989,0.959475771,0.958333333,0.966666667,0.971428571,0.975609756,0.972222222,0.977031225,0.970657532,0.971159506,0.964053624,0.968928423,0.959011299,0.978338289,0.982394366,0.991255172,0.983018868,0.986956522,0.983606557,0.974842767,0.980490245,0.974858902,0.983922844,0.978770299,0.982624641,0.994579946,0.989768313,1,1,0.985070621,0.992042105,0.979166667,0.97795725,0.972762646,0.978808382,0.963986904,0.983249158,0.975255102,0.982710757,0.980487805,0.983561644,0.988,0.979892604,0.964250614,0.972222222,0.957655571,0.950938801,0.955228638,0.969319698,0.981132075,0.981698565,0.988843002,0.983983956,0.970381917,0.973214286,0.979466554,0.96490512,0.964912281,0.969625901,0.953846154,0.977777778,0.975609756,0.986361083,0.978212935,0.980610082,0.980424197,0.974436993,0.977272727,0.964595764,0.955660721,0.953824235,0.959537572,0.96515696,0.970978622,0.968765133,0.978674242,0.982493748,0.974193548,0.970013918,0.96582384,0.952380952,0.966666667
274,31388,Elizabeth,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937304075,0.90851735,0.928404853,0.935846977,0.941911614,0.975019363,0.961433959,0.947154786,0.975,0.976683624,0.970543139,0.963268507,0.936073059,0.979574823,0.982065473,0.957894737,0.964630225,0.931862388,0.977921109,0.964597229,0.98521624,0.967128028,0.961310657,0.980728117,0.955133929,0.971360382,0.987465181,0.92841513,0.972178806,0.94047619,0.943158954,0.981258067,0.939849624,0.928505907,0.93629831,0.97458854,0.957444668,0.982318271,0.958560395
275,4351,Denton,City,TX,0.954191466,0.93256262,0.969805568,0.965147453,0.967555314,0.972832916,0.936555891,0.950850931,0.950316772,0.923248053,0.924369748,0.93316079,0.948529412,0.955734355,0.954153606,0.947976225,0.954355333,0.941176471,0.944119291,0.935429431,0.939963614,0.93459614,0.92,0.953603231,0.951111111,0.941019853,0.947298199,0.955113636,0.975025394,0.960384154,0.961645359,0.960384154,0.957827019,0.950679056,0.956222222,0.954545455,0.960374945,0.966435652,0.970529586,0.97459072,0.982197667,0.978520286,0.974293199,0.972007076,0.978686385,0.96692112,0.96024012,0.960784314,0.953295954,0.967472894,0.977697858,0.985162474,0.983189003,0.978873239,0.971821154,0.987496874,0.96969697,0.975609756,0.976783034,0.960225106,0.96804537,0.99168508,0.993975904,1,1,1,1,1,0.979462875,0.990243902,0.975487744,0.986705267,1,0.98524882,0.988477865,1,1,1,1,1,0.988870372,0.996855653,0.984274624,1,0.981595092,1,0.991472939,1,1,1,1,0.988505947,0.988741022,0.980196858,0.978952651,0.973768567,0.989658734,1,1,1,1,0.989090909,0.987273307,0.992080033,0.988612836,0.97037037,0.968932058,0.964705882,0.970659068,0.968736669,0.985779706,0.98,0.991780822,0.986749737,0.979052424,0.983036103,0.974025974,0.975659285,0.976284585
276,40760,Santa Fe,City,NM,0.889943363,0.878504673,0.891438298,0.881097561,0.920167303,0.897435897,0.891061453,0.918685121,0.896931587,0.898263158,0.888324873,0.862068966,0.880503145,0.901803607,0.886369799,0.864418671,0.876460768,0.904346167,0.903474903,0.863333333,0.894545455,0.9,0.875437719,0.878757515,0.873015873,0.876227209,0.868878127,0.900540541,0.897896357,0.916055046,0.943925234,0.926077717,0.908966416,0.929824561,0.921309524,0.920754717,0.931989924,0.923870968,0.926594792,0.938853404,0.939816165,0.945472736,0.936293436,0.945502392,0.939382239,0.94,0.928733889,0.928961749,0.912301354,0.920502092,0.918414918,0.941666667,0.949367089,0.932741117,0.941295306,0.937286481,0.938525153,0.922304885,0.926018809,0.930408792,0.909662921,0.907563025,0.915531335,0.942016807,0.956931337,0.959787668,0.954968654,0.942370455,0.949019608,0.94909719,0.936,0.93814433,0.941831606,0.939723886,0.947368421,0.952834683,0.96708077,1,1,1,1,1,0.97908231,0.987484355,1,0.975460123,0.970865326,0.963358779,0.991266376,1,1,1,0.983050847,0.951160366,0.931446541,0.948964766,0.942812121,0.942683636,0.944102222,0.951292217,0.960146758,0.975099078,0.977153681,0.968417853,0.964912281,0.978502595,0.959064327,0.953473891,0.951304348,0.957692308,0.954185016,0.976470588,0.978947368,0.979757085,0.978706267,0.977471264,0.966079863,0.964379738,0.964443664
277,24822,Gainesville,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,0.856683121,0.858369099,0.884637141,0.909090909,0.923079804,0.894526035,0.916507578,0.931034483,0.899774247,0.93400335,0.892351464,0.916996639,0.922465913,0.917647059,0.980968858,0.931485758,0.945454545,0.954614341,0.945494994,0.927580649,0.934033865,0.918665534,0.939590084,0.929648241,0.896196921,0.933540787,0.949325484,0.932081611,0.955414013,0.946614528,0.937460913,0.929471789,0.916666667,0.93148818,0.906449909,0.910522445,0.911392405,0.941704036,0.954412845,0.94807568,0.952702703,0.955788795,0.946153846,0.941198075,0.9375,0.95939798,0.91365349,0.922731366,0.925925926,0.954714556,0.970296416,0.969772775,0.959625118,0.966988996,0.960566229,0.96729991,0.961388971,0.948651001,0.970873786,0.971428571,0.961937716,0.969230769,0.952775932,0.976607387,0.967996955,0.96918086,0.963001393,0.962382234,0.945488898,0.955198648,0.955357143,0.967199327,0.96602424,0.975,0.969377216,0.973593664,0.97188755,0.964739069,0.96,0.952380952,0.96,0.949992186,0.955074593,0.961538462,0.959712207,0.972965664,0.967864565,0.96969697,0.969709369,0.966455709,0.961538462,0.968923077,0.955022432,0.947345301
278,54522,Springfield,City,IL,0.942841742,0.955321534,0.958265614,0.9375,0.952385013,0.95562281,0.956559866,0.961975959,0.921228304,0.955479986,0.940848667,0.919239155,0.934807109,0.94342188,0.941490759,0.939687519,0.94858808,0.947930574,0.944363104,0.950393617,0.941256721,0.931029991,0.938405797,0.936802974,0.925,0.912301354,0.947368421,0.949771689,0.941694998,0.955378402,0.937955929,0.951387481,0.93725724,0.934607345,0.95264624,0.929667774,0.930665426,0.935483871,0.92811647,0.937190309,0.946808511,0.945494994,0.952113622,0.942857143,0.942078352,0.942754097,0.935063092,0.932415519,0.949707641,1,0.918478261,0.942285041,0.950316772,0.997185741,0.952380952,0.949438202,0.939653331,0.941176471,0.937968984,0.93894773,0.93422307,0.935071093,0.934466019,0.918820281,0.956521739,0.957635566,0.954545455,0.959183673,0.952380952,0.949868074,0.951204447,0.950158386,0.925925926,0.917334917,0.940015661,0.939072107,0.956729769,0.954545455,0.96124031,0.960870057,0.950731332,0.953488372,0.933333333,0.93678653,0.925225977,0.929032258,0.923563434,0.9375,0.94972067,0.958391772,0.958080676,0.944444444,0.950594121,0.94972067,0.937410689,0.925925926,0.934425029,0.926666667,0.930814115,0.945822271,0.956893004,0.962278676,0.960177251,0.950348509,0.940101579,0.9479921,0.935897545,0.931292804,0.922186,0.933540787,0.941730756,0.947368421,0.961700981,0.963526393,0.960350807,0.948410155,0.946314832,0.948107338,0.954876703
279,16726,Allentown,City,PA,,,,,0.926425183,0.929208748,0.890456089,0.962278676,0.875,0.900143775,0.855212102,0.896137782,0.867823765,0.915914443,0.903405142,0.855431993,0.848310609,0.906378692,0.892,0.906492446,0.890909091,0.885988167,0.865621564,0.843296443,0.910455228,0.904739706,0.860215054,0.878488,0.898225113,0.92193502,0.909090909,0.909256228,0.93135564,0.90521327,0.910551237,0.92890318,0.916990188,0.848056537,0.871611722,0.915593705,0.945347213,0.927042802,0.937083333,0.93877551,0.911822981,0.900562852,0.91618563,0.895679663,0.900800756,0.895600586,0.878754171,0.903846154,0.905162722,0.933466057,0.943396226,0.938560942,0.919467343,0.900489974,0.912301354,0.901816426,0.860335196,0.912871005,0.902578797,0.913942628,0.919968063,0.929235168,0.947845945,0.933955971,0.9,0.933198951,0.930595872,0.93061651,0.916201117,0.939077967,0.916089299,0.941176471,0.969943783,0.957354221,0.957794595,0.970285021,0.949240434,0.944969719,0.945122028,0.933955971,0.94101324,0.938926174,0.948262079,0.948040897,0.962255492,0.975539589,0.971014493,0.946135266,0.972906589,0.961132002,0.959347794,0.965410686,0.953846154,0.954248961,0.964605132,0.953133228,0.97755102,0.986299063,1,0.988833527,1,0.981298701,0.963319748,0.968824265,0.953846154,0.964667055,0.963676798,0.98507473,0.987181508,1,1,1,0.976744186,0.981089009,0.998185118
280,46101,Lake Charles,City,LA,,,0.972193677,0.892403101,0.956097561,0.975101621,0.928535181,0.932894517,0.945309257,0.978056426,0.955277281,0.906666667,0.919242196,0.940246807,0.945821855,0.906009245,0.93915884,0.920634921,0.925170068,0.921495322,0.914847162,0.936263736,0.928049742,0.9,0.869739033,0.932885906,0.951585977,0.933054393,0.941666667,0.953177258,0.946830343,0.94,0.912279393,0.930065821,0.950951719,0.938828968,0.931018139,0.950189708,0.947010002,0.942543577,0.946666667,0.964285714,0.964974982,0.969007454,0.947375735,0.947105075,0.946311475,0.971427589,0.956043956,0.957446809,0.953846154,0.957598857,0.952830189,0.950950951,0.945345032,0.948200176,0.94515112,0.939359548,0.945494994,0.951525972,0.955555556,0.964187328,0.967652592,0.966101695,0.950294118,0.95047906,0.974074074,0.97665555,0.96950929,0.961538462,0.946063506,0.978394514,0.946428571,0.926810166,0.949640288,0.962962963,0.948813559,0.956140351,0.951592557,0.972762646,0.96744186,0.967567568,0.945485065,0.946428571,0.971527511,0.959394108,0.946745562,0.962328767,0.960893855,0.955980436,0.965741692,0.970149254,0.95483871,0.941141848,0.947619048,0.969957082,0.959564126,0.965336099,0.938867358,0.952738185,0.963855422,0.973128311,0.971867698,0.971791255,0.974157777,0.941953179,0.966034937,0.959310345,0.944663805,0.95190099,0.959949937,0.953255766,0.974467205,0.960320107,0.963048499,0.970149254,0.973333333,0.956521739,0.958605664
281,398007,Flint,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864533892,0.875,0.889135871,0.89044289,0.924440504,0.875,0.848776872,0.877747253,0.856880734,0.856938484,0.867743866,0.878680801,0.896960712,0.902380952,0.898989899,0.912939959,0.879041358,0.909821104,0.915612148,0.874375,0.892857143,0.836385406,0.88086284,0.858431148,0.912031333,0.90455108,0.926829268,0.915293246,0.929164889,0.909090909,0.887990144,0.908440629,0.918196995,0.891472868,0.877598152,0.863247863,0.913333333,0.930620155,0.959405286,0.950731956,0.914868668,0.938461538,0.915613958,0.910680669,0.88382462,0.882925501,0.91111561,0.883534137,0.865384615,0.924276169,0.964083176,0.922587746,0.933333333,0.938281902,0.936235114,0.922048998,0.936795071
